timestamp,open,high,low,close,volume,funding_rate,open_interest,orderbook_imbalance,ret_1m,rv_1m,ofi_l1,imb1,micro_bias,rel_spread,aggr_imb,dw_spread,cvd_1m,whale_net_rate_1m,liq_net_rate_1m,oi_delta_1m,basis_pct,trend_48,trend_240,trend_1000,oi_delta_30,oi_delta_120,funding_8h,funding_24h,obi_proxy,funding_x_time,rv1m_pct_5m,spread_pct_5m,atr_14,htf_trend_15m,htf_rsi_15m,htf_ema_15m,htf_trend_1h,htf_rsi_1h,htf_ema_1h,tod_sin,tod_cos
2026-01-01 22:35:00,88537.24,88537.25,88429.1,88489.26,21.59346,0.0,93947.612,0.0,0.0,0.0,0.0,0.11252889505302226,-0.05626444752651113,0.0012221822173673301,0.0,0.0017643949107496737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1100845306182876,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,-0.36243803828370186,0.9320078692827984
2026-01-01 22:40:00,88489.26,88584.27,88472.49,88584.26,19.38067,0.0,93925.97,0.0,0.001073576612574234,0.0007591333028745238,0.0,0.9998210771155964,-0.4999105385577982,0.0012618494527131439,0.0,0.002334274734586018,0.0,0.0,0.0,-0.0002303624279453853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972973782101702,0.0,1.0,1.0,109.96499999999651,0.0,50.0,0.0,0.0,50.0,0.0,-0.34202014332566943,0.9396926207859081
2026-01-01 22:45:00,88584.26,88616.81,88539.26,88616.81,28.99656,0.0,93927.01,0.0,0.00036744676763111883,0.0005456194076503499,0.0,1.0,-0.4999999999999062,0.0008751161320296106,0.0,0.0012424279321271642,0.0,0.0,0.0,1.1072550009316728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982497677359408,0.0,0.7187399177250094,0.0,99.15999999999865,0.0006921094108593984,50.0,0.000599772808290723,0.0,50.0,0.0,-0.32143946530316186,0.9469301294951056
2026-01-01 22:50:00,88616.81,88662.25,88611.3,88662.24,32.16096,0.0,93953.226,0.0,0.0005126566844373404,0.00044578929905716736,0.0,0.9996074582926492,-0.4998037291464674,0.0005746527495808485,0.0,0.001087046751807812,0.0,0.0,0.0,0.00027911034323357953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984581527934875,0.0,0.5872345441428373,0.0,87.10749999999825,0.0,50.0,0.0005197615353405891,0.0,50.0,0.0,-0.30070579950427384,0.9537169507482267
2026-01-01 22:55:00,88662.25,88699.99,88645.56,88645.57,33.45397,0.0,93886.241,0.0,-0.000188016905505628,0.0004904686087448276,-0.37806088623740547,-0.999632555575627,0.4998162777876798,0.0006140182752506139,-1.2336842948389364,0.0008021833465564109,-1.2336842948389364,-0.0,-0.0002319535034865096,-0.0007129611494127719,0.000518266169420649,0.0,0.0,0.0,-0.0001306281368230522,0.0,0.0,0.0,-2.61260577320247,0.0,0.6460902280108459,0.05728421788162589,80.57200000000012,0.0,50.0,0.0004504287818879001,0.0,50.0,0.0,-0.2798290140309924,0.9600498543859286
2026-01-01 23:00:00,88645.57,88765.68,88492.46,88492.47,124.00399,0.0,93883.984,0.0,-0.0017271026628855601,0.0010686834574296642,-1.6060620032327575,-0.9999267989166624,0.49996339945835777,0.0030874943370886427,-2.8661545429341335,0.0048175850442415315,-4.09983883777307,-0.0,-0.004950143143343087,-2.4039731231773054e-05,-0.0010091065752071899,0.0,0.0,0.0,-0.000112863402557839,0.0,0.0,0.0,-5.0,0.0,1.0,1.0,112.67999999999786,-0.0007396872737126525,50.0,-0.00025098913707598735,0.002182511771315676,50.0,0.0018909599294995015,-0.2588190451025207,0.9659258262890683
2026-01-01 23:05:00,88492.47,88623.36,88474.63,88618.82,22.05374,0.0,94037.159,0.0,0.0014278051002531988,0.0011644568192050715,0.46564769463054484,0.938949774759716,-0.4694748873799069,0.0016783116723964042,0.5481264869204262,0.003104081051857853,-3.5517123508526436,0.0,0.0,0.0016315349378441812,0.00035837276357964296,0.0,0.0,0.0,0.00013633636035673531,0.0,0.0,0.0,1.9493673329658943,0.0,1.0,0.43920752040328626,117.82999999999758,0.0,50.0,-0.00021753119852830645,0.0,50.0,0.001638418847647662,-0.2376858923261735,0.9713420698132613
2026-01-01 23:10:00,88618.83,88641.36,88556.48,88580.0,22.11403,0.0,94087.675,0.0,-0.0004380559343941659,0.0011702034784971005,-0.2664360968490858,-0.44580584354376096,0.22290292177188048,0.0009582298487243695,-0.5824129770937582,0.0013965906525175704,-4.134125327946402,-0.0,-0.00025512946088409417,0.0005371918987897573,-6.975333032294426e-05,0.0,0.0,0.0,0.00018644330266086306,0.0,0.0,0.0,-1.2965713771840537,0.0,1.0,0.15264674902326342,113.71124999999847,0.0,50.0,-0.0001885325069515687,0.0,50.0,0.0014196528698253365,-0.21643961393810288,0.9762960071199334
2026-01-01 23:15:00,88580.0,88700.0,88579.99,88688.34,18.87701,0.0,94106.145,0.0,0.0012230751862722933,0.0012968174172268768,0.4753751257722134,0.8056828597616198,-0.40284142988087057,0.0013531654781225443,0.5265808458918467,0.0025747465788624672,-3.607544482054555,0.0,0.0,0.00019630626434330445,0.0010239226486818637,0.0,0.0,0.0,0.00018753918729224543,0.0,0.0,0.0,1.8049325004694345,0.0,1.0,0.2988293334533723,114.41111111110916,0.0017505080153532582,50.0,0.0013531443324079511,0.0,50.0,0.001230132972274667,-0.19509032201612872,0.9807852804032303
2026-01-01 23:20:00,88688.35,88791.22,88688.34,88767.66,153.67606,0.0,94103.449,0.0,0.0008943678503849917,0.0013349420726862097,2.4872137039140214,0.541990668740346,-0.270995334370173,0.001158980646780648,3.226384388585218,0.0020524366644338976,-0.38116009346933666,2.170972056121944,0.0,-2.8648501115502434e-05,0.0017249187372968754,0.0,0.0,0.0,0.00016592041845147064,0.00016592041845147064,0.0,0.0,5.0,0.0,1.0,0.09428175745818106,113.25799999999872,0.0,50.0,0.001172513544079279,0.0,50.0,0.0010659404095122033,-0.1736481776669304,0.984807753012208
2026-01-01 23:25:00,88767.65,88767.66,88720.0,88735.06,20.28554,0.0,94077.552,0.0,-0.00036725086591227196,0.0008887835312874654,-0.30726024491223536,-0.36802349979032445,0.18401174989516222,0.0005371044996194682,-0.4493410025320583,0.0009043775932534446,-0.830501096001395,0.528163515140525,-0.0001650208722697868,-0.0002751971396924846,0.001234696962969461,0.0,0.0,0.0,0.00012581882225656563,0.00012581882225656563,0.0,0.0,-1.125698956233857,0.0,0.0,0.0,107.2945454545446,0.0,50.0,0.0010160195653085692,0.0,50.0,0.0009236837426670199,-0.1521233861899172,0.9883615104677607
2026-01-01 23:30:00,88735.06,88812.99,88735.06,88764.43,31.67223,0.0,94079.751,0.0,0.00033098529487651795,0.0007402963182733718,0.2711469190496343,-0.24624663159264745,0.12312331579623037,0.0008779417611312051,0.7194579299129521,0.0012088175409902696,-0.11104316608844289,-0.27416870217292405,0.0,2.3374332699610534e-05,0.0014347338605490124,0.0,0.0,0.0,0.00011728178146015271,0.00011728178146015271,0.0,0.0,0.7426023338476765,0.0,0.0,0.41766151119851896,104.84749999999985,0.0015771669056177107,50.0,0.0022480392912577313,0.0,50.0,0.0008004273314163656,-0.13052619222005168,0.9914448613738104
2026-01-01 23:35:00,88764.42,88819.8,88764.42,88780.59,41.05141,0.0,94078.845,0.0,0.00018205490645306632,0.0006222802949590797,0.27369845184856567,-0.4160346695559085,0.20801733477795425,0.0006237849962475431,0.937379113381353,0.0008059194019774245,0.8263359472929102,-0.06357607152320703,0.0,-9.630127528748034e-06,0.001492148747308802,0.0,0.0,0.0,0.00010751932692254496,0.00010751932692254496,0.0,0.0,0.7937953256815152,0.0,0.0,0.10621816127892224,101.04230769230792,0.0,50.0,0.0019477169132033848,0.0,50.0,0.0006936296605423935,-0.10886687485196514,0.9940563382223195
2026-01-01 23:40:00,88780.6,88875.01,88780.59,88875.01,55.59744,0.0,94061.204,0.0,0.0010635207538043367,0.0005752057292305794,1.2454160095750726,1.0,-0.500000000000077,0.001062390879055859,1.2455479252631072,0.0021246692405434016,2.0718838725560174,0.26370526253336624,0.0,-0.00018751293130780944,0.002370600496777802,0.0,0.0,0.0,8.644559419180535e-05,8.644559419180535e-05,0.0,0.0,3.488839153080068,0.0,0.0,0.8446800570085952,100.5692857142858,0.0,84.45803408471288,0.0016875830668986124,0.0,50.0,0.0006010901146124757,-0.08715574274765832,0.9961946980917455
